time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-26T04:26:15.496Z,60.3463,-147.7071,13.7,1.7,ml,,,,0.41,ak,ak021gjg0a19,2021-12-26T04:30:47.601Z,"35 km NNE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-26T04:13:20.180Z,36.6428337,-121.1608353,11.71,2.17,md,19,136,,0.17,nc,nc73668551,2021-12-26T04:59:11.602Z,"12km N of Pinnacles, CA",earthquake,0.52,1.18,0.15,23,automatic,nc,nc
2021-12-26T04:09:45.700Z,36.588665,-121.1793365,6.9,1.81,md,7,173,0.01762,0.07,nc,nc73668546,2021-12-26T04:44:11.514Z,"7km NNW of Pinnacles, CA",earthquake,0.58,1.01,0.23,7,automatic,nc,nc
2021-12-26T04:02:48.500Z,19.1846675872803,-155.451171875,32.2400016784668,1.85000002,md,28,141,,0.159999996,hv,hv72846737,2021-12-26T04:05:54.870Z,"3 km SE of Pāhala, Hawaii",earthquake,0.8,1.22000003,1.85000002,4,automatic,hv,hv
2021-12-26T03:59:32.200Z,19.219165802002,-155.420669555664,32.9799995422363,2.16000009,md,38,136,,0.109999999,hv,hv72846732,2021-12-26T04:02:53.890Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.59,0.75999999,1.73000002,18,automatic,hv,hv
2021-12-26T03:57:07.320Z,34.1728333,-116.831,6.38,1.81,ml,61,42,0.1162,0.17,ci,ci39896503,2021-12-26T04:08:17.610Z,"10km S of Big Bear City, CA",earthquake,0.2,0.89,0.19,26,automatic,ci,ci
2021-12-26T03:20:59.937Z,64.6877,-149.6695,0,1.4,ml,,,,0.65,ak,ak021gjfdqmr,2021-12-26T03:33:51.322Z,"27 km WNW of Four Mile Road, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-26T03:09:03.720Z,34.1533333,-119.6091667,1.02,1.8,ml,11,262,0.2572,0.28,ci,ci39896479,2021-12-26T03:13:28.345Z,"16km NNW of Santa Cruz Is. (E end), CA",earthquake,2.05,31.61,0.187,31,automatic,ci,ci
2021-12-26T02:36:19.570Z,19.1875,-155.47966003418,34.4199981689453,2.1500001,md,24,102,,0.119999997,hv,hv72846687,2021-12-26T02:39:32.640Z,"1 km S of Pāhala, Hawaii",earthquake,0.92,1.00999999,1.07000005,3,automatic,hv,hv
2021-12-26T02:33:47.730Z,46.9018333,-112.5003333,14.6,1.54,ml,19,78,0.052,0.26,mb,mb80534489,2021-12-26T20:52:09.010Z,"15 km ESE of Lincoln, Montana",earthquake,0.65,0.58,0.13,7,reviewed,mb,mb
2021-12-26T02:27:03.821Z,14.4453,-92.9234,74.11,4.1,mb,,223,1.977,0.58,us,us6000gfbs,2021-12-26T02:58:18.040Z,"62 km WSW of Puerto Madero, Mexico",earthquake,13.3,12.9,0.197,9,reviewed,us,us
2021-12-26T02:22:55.750Z,2.1285,126.6721,51.09,5.4,mb,,79,1.516,1.21,us,us6000gfbr,2021-12-26T04:25:55.219Z,"155 km WNW of Tobelo, Indonesia",earthquake,6.9,6.6,0.042,199,reviewed,us,us
2021-12-26T02:08:10.330Z,36.1081667,-117.8573333,3.44,1.36,ml,14,94,0.009605,0.15,ci,ci39896471,2021-12-26T02:12:27.424Z,"11km NE of Coso Junction, CA",earthquake,0.34,0.47,0.178,16,automatic,ci,ci
2021-12-26T02:08:01.068Z,60.9258,-150.926,24,1.4,ml,,,,0.26,ak,ak021gjepisk,2021-12-26T02:11:12.039Z,"12 km W of Point Possession, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-26T01:52:37.504Z,56.7959,-157.2124,95.4,2,ml,,,,0.11,ak,ak021gjedlii,2021-12-26T01:57:30.423Z,"80 km S of Ugashik, Alaska",earthquake,,1.8,,,automatic,ak,ak
2021-12-26T01:51:18.970Z,36.4720001,-121.0426636,2.63,2.33,md,20,112,,0.08,nc,nc73668536,2021-12-26T02:14:10.609Z,"11km SE of Pinnacles, CA",earthquake,0.36,0.52,0.13,23,automatic,nc,nc
2021-12-26T01:31:30.460Z,19.2386665344238,-155.389831542969,30.2999992370605,2.33999991,md,32,141,,0.129999995,hv,hv72846637,2021-12-26T01:34:43.080Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.57,1.10000002,0.00999999978,9,automatic,hv,hv
2021-12-26T01:08:32.870Z,18.0825,-68.3236,76,3.54,md,17,211,0.4353,0.2,pr,pr2021360000,2021-12-26T02:05:49.605Z,"44 km SE of Boca de Yuma, Dominican Republic",earthquake,1.72,1.42,0.03,3,reviewed,pr,pr
2021-12-26T00:51:26.991Z,61.703,-148.1401,22,0.8,ml,,,,0.2,ak,ak021gjdrxdn,2021-12-26T00:56:03.592Z,"19 km ESE of Chickaloon, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-26T00:51:18.515Z,62.808,-150.6431,96.6,1.6,ml,,,,0.97,ak,ak021gjdrwq3,2021-12-26T00:56:03.463Z,"35 km N of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-26T00:45:18.177Z,60.2759,-150.9448,67.8,1.7,ml,,,,0.44,ak,ak021gjdqme8,2021-12-26T00:51:52.911Z,"19 km ESE of Kasilof, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-26T00:44:27.418Z,18.0142,-81.4289,10,4.1,mb,,141,2.081,0.88,us,us6000gfbc,2021-12-26T12:51:52.460Z,"140 km S of Bodden Town, Cayman Islands",earthquake,5.8,2,0.079,44,reviewed,us,us
2021-12-26T00:33:23.250Z,19.1843338012695,-155.477005004883,32.5699996948242,2.43,ml,40,82,,0.129999995,hv,hv72846597,2021-12-26T00:38:53.560Z,"2 km S of Pāhala, Hawaii",earthquake,0.52,1.11000001,3.76,10,automatic,hv,hv
2021-12-26T00:19:34.310Z,33.9,-118.7126667,12.86,2.76,ml,70,155,0.1536,0.27,ci,ci39896439,2021-12-26T07:33:43.734Z,"15km SE of Malibu, CA",earthquake,0.54,1.18,0.22,25,automatic,ci,ci
2021-12-26T00:12:07.005Z,16.0489,119.4586,10,4.7,mb,,109,6.904,0.7,us,us6000gfb8,2021-12-26T02:59:52.137Z,"34 km WNW of Ilioilio, Philippines",earthquake,8.8,1.9,0.126,19,reviewed,us,us
2021-12-26T00:06:43.735Z,61.4433,-146.4653,27.9,1.3,ml,,,,0.95,ak,ak021gjdibg5,2021-12-26T00:15:18.505Z,"35 km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-26T00:05:29.200Z,32.9293333,-116.2481667,9.45,1.25,ml,27,89,0.05282,0.2,ci,ci39896431,2021-12-26T00:10:00.735Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.36,0.7,0.162,25,automatic,ci,ci
2021-12-25T23:49:14.600Z,19.2081661224365,-155.411331176758,31.9799995422363,2.4,ml,43,150,,0.109999999,hv,hv72846572,2021-12-25T23:54:45.850Z,"7 km E of Pāhala, Hawaii",earthquake,0.5,0.680000007,2.68,11,automatic,hv,hv
2021-12-25T23:48:02.222Z,64.9294,-147.0386,10.3,1.6,ml,,,,0.62,ak,ak021gi3wuri,2021-12-25T23:59:55.467Z,"6 km N of Two Rivers, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T23:42:11.410Z,19.2154998779297,-155.449661254883,33.189998626709,2.1500001,md,32,130,,0.109999999,hv,hv72846562,2021-12-25T23:45:31.280Z,"3 km ENE of Pāhala, Hawaii",earthquake,0.52,0.800000012,1.07000005,12,automatic,hv,hv
2021-12-25T23:39:14.000Z,-6.3371,128.0523,336.82,4.1,mb,,96,3.612,0.44,us,us6000gfb1,2021-12-25T23:49:41.040Z,"268 km NNE of Lospalos, Timor Leste",earthquake,6.1,21.9,0.302,3,reviewed,us,us
2021-12-25T23:10:13.294Z,54.6915,-157.7597,19.9,3.9,ml,,,,0.78,ak,ak021gi3oqcq,2021-12-26T00:16:15.682Z,"161 km SSE of Perryville, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2021-12-25T22:46:31.055Z,62.3049,-150.2259,15.8,1.6,ml,,,,0.72,ak,ak021gi3b1xd,2021-12-25T22:57:17.083Z,"1 km SSE of Trapper Creek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T22:44:17.402Z,59.9119,-152.8406,89.7,1.1,ml,,,,0.79,ak,ak021gi3al5x,2021-12-25T22:50:15.410Z,"58 km WNW of Anchor Point, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-12-25T22:38:27.451Z,61.4902,-146.394,15.7,1.7,ml,,,,0.73,ak,ak021gi39bx7,2021-12-25T22:44:44.039Z,"40 km N of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-25T22:11:36.793Z,60.8333,-150.989,9.4,2,ml,,,,0.6,ak,ak021gi33kbu,2021-12-25T22:25:31.468Z,"19 km WSW of Point Possession, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T22:02:29.418Z,60.8488,-149.1287,13.5,1.2,ml,,,,0.59,ak,ak021gi31mai,2021-12-25T22:14:59.729Z,"10 km S of Girdwood, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T21:48:54.546Z,-2.7871,129.4451,10,4.5,mb,,70,2.803,0.69,us,us6000gfaq,2021-12-25T22:04:18.040Z,"84 km NE of Amahai, Indonesia",earthquake,5.4,1.9,0.118,21,reviewed,us,us
2021-12-25T21:37:51.535Z,59.2758,-153.6869,107.3,1.9,ml,,,,0.44,ak,ak021gi2nqfw,2021-12-25T21:55:36.520Z,"55 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-25T21:32:06.143Z,62.7416,-150.5805,83.5,1.6,ml,,,,0.73,ak,ak021gi2mkcp,2021-12-25T21:36:33.984Z,"28 km NNE of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-25T21:23:07.760Z,34.7196667,-118.559,10.84,1.8,ml,42,39,0.03932,0.17,ci,ci39896399,2021-12-25T21:34:52.260Z,"8km SE of Neenach, CA",earthquake,0.24,0.37,0.234,27,automatic,ci,ci
2021-12-25T21:20:56.838Z,38.4551,-118.9374,0,1.3,ml,8,134.24,0.395,0.342,nn,nn00830496,2021-12-25T21:25:05.842Z,"26 km SW of Walker Lake, Nevada",earthquake,,63.1,0.26,3,automatic,nn,nn
2021-12-25T21:18:55.230Z,55.2842,-160.4329,56.9,1.8,ml,,,,0.16,ak,ak021gi2jmre,2021-12-26T00:07:27.027Z,"7 km SE of Sand Point, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2021-12-25T21:06:57.560Z,19.2413330078125,-155.414505004883,31.7099990844727,1.99000001,md,37,128,,0.109999999,hv,hv72846397,2021-12-25T21:10:04.730Z,"Island of Hawaii, Hawaii",earthquake,0.5,0.910000026,1.10000002,15,automatic,hv,hv
2021-12-25T20:04:50.740Z,17.9016,-66.847,14,2.61,md,12,232,0.0802,0.11,pr,pr2021359003,2021-12-25T20:27:39.910Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.93,0.6,0.25,8,reviewed,pr,pr
2021-12-25T20:03:02.960Z,19.2083339691162,-155.407669067383,32.689998626709,2.3,ml,43,152,,0.100000001,hv,hv72846312,2021-12-25T20:08:33.240Z,"7 km E of Pāhala, Hawaii",earthquake,0.53,0.709999979,2.84,10,automatic,hv,hv
2021-12-25T19:59:27.770Z,34.5338333,-118.899,0.17,1.42,ml,17,108,0.1657,0.29,ci,ci39896383,2021-12-25T20:04:04.279Z,"15km N of Fillmore, CA",earthquake,0.59,31.61,0.163,32,automatic,ci,ci
2021-12-25T19:52:24.754Z,60.0082,-153.3962,142.7,1.6,ml,,,,0.76,ak,ak021gi1k0wf,2021-12-25T21:21:42.138Z,"46 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-25T19:49:11.470Z,38.8204994,-122.7994995,0.12,1.47,md,7,117,0.01294,0.04,nc,nc73668516,2021-12-25T22:09:11.033Z,"6km NW of The Geysers, CA",earthquake,0.55,2.37,0.11,8,automatic,nc,nc
2021-12-25T19:46:06.720Z,19.2264995574951,-155.385498046875,31.7999992370605,2.04,ml,38,150,,0.109999999,hv,hv72846307,2021-12-25T19:51:37.260Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.51,0.610000014,3.33,7,automatic,hv,hv
2021-12-25T19:41:09.730Z,37.895668,-122.2743301,2.5,1.24,md,8,111,0.02708,0.03,nc,nc73668511,2021-12-25T21:42:10.887Z,"2km SSE of Kensington, CA",earthquake,0.45,0.89,0.12,6,automatic,nc,nc
2021-12-25T19:35:04.980Z,19.21266746521,-155.43049621582,32.7200012207031,2.55,ml,42,133,,0.109999999,hv,hv72846297,2021-12-25T19:40:36.050Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.49,0.769999981,3.86,14,automatic,hv,hv
2021-12-25T19:21:40.079Z,-8.7314,67.4655,10,5.1,mww,,87,11.655,0.71,us,us6000gfa4,2021-12-25T19:41:14.040Z,"Mid-Indian Ridge",earthquake,10.2,1.9,0.093,11,reviewed,us,us
2021-12-25T19:21:16.550Z,32.3433333,-115.3511667,15.82,2.52,ml,21,173,0.0854,0.3,ci,ci39896375,2021-12-25T19:32:28.830Z,"15km W of Delta, B.C., MX",earthquake,1,1.32,0.232,27,automatic,ci,ci
2021-12-25T19:14:55.221Z,63.2109,-149.2678,76.1,1.4,ml,,,,0.73,ak,ak021gi1by2c,2021-12-25T19:28:10.481Z,"25 km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-25T19:10:22.245Z,61.4247,-149.9561,32.4,1.6,ml,,,,0.58,ak,ak021gi1b0nm,2021-12-25T19:18:19.063Z,"7 km N of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T19:08:17.893Z,61.6905,-146.609,31,1.4,ml,,,,0.66,ak,ak021gi1akvx,2021-12-25T19:10:47.847Z,"34 km SSE of Nelchina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-25T19:01:16.000Z,37.576,-118.8705,5.64,0.59,md,9,250,0.03574,0.07,nc,nc73668506,2021-12-25T21:16:10.717Z,"12km SE of Mammoth Lakes, CA",earthquake,0.47,0.93,0.128,8,reviewed,nc,nc
2021-12-25T18:26:32.497Z,-57.121,-25.1638,39.29,4.9,mb,,97,7.002,0.65,us,us6000gf9u,2021-12-25T18:52:20.040Z,"South Sandwich Islands region",earthquake,12,7.4,0.077,56,reviewed,us,us
2021-12-25T18:12:10.135Z,60.3568,-147.7417,8.6,1.7,ml,,,,0.97,ak,ak021gi0pzjo,2021-12-25T18:17:02.224Z,"35 km NNE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-25T18:07:47.320Z,19.2269992828369,-155.376327514648,31.9099998474121,1.99000001,md,32,154,,0.150000006,hv,hv72846237,2021-12-25T18:10:59.560Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.58,0.910000026,0.519999981,9,automatic,hv,hv
2021-12-25T18:06:55.140Z,36.0105,-117.889,2.08,0.91,ml,9,172,0.002979,0.12,ci,ci39896367,2021-12-26T17:13:53.392Z,"7km SE of Coso Junction, CA",earthquake,0.45,0.42,0.169,11,reviewed,ci,ci
2021-12-25T18:03:57.660Z,37.5393333,-118.8771667,7.15,0.54,md,11,228,0.0634,0.03,nc,nc73668501,2021-12-25T20:48:10.514Z,"14km SE of Mammoth Lakes, CA",earthquake,0.9,0.99,0.2,9,reviewed,nc,nc
2021-12-25T17:55:00.855Z,-21.3213,-67.8184,165.67,4.5,mb,,69,1.406,1.17,us,us6000gf9n,2021-12-25T21:40:42.040Z,"140 km SW of Uyuni, Bolivia",earthquake,8.3,7.9,0.081,49,reviewed,us,us
2021-12-25T17:50:27.630Z,19.4441661834717,-154.866500854492,42.189998626709,2.28999996,md,32,276,,0.119999997,hv,hv72846222,2021-12-25T21:14:51.040Z,"6 km ESE of Leilani Estates, Hawaii",earthquake,0.78,0.579999983,2.28999996,4,automatic,hv,hv
2021-12-25T17:49:36.500Z,19.2105007171631,-155.487167358398,35.8400001525879,1.80999994,md,19,166,,0.280000001,hv,hv72846217,2021-12-25T17:52:42.710Z,"1 km NW of Pāhala, Hawaii",earthquake,1.03,1.87,0.649999976,5,automatic,hv,hv
2021-12-25T17:42:32.006Z,63.2745,-152.2076,14.2,1.7,ml,,,,1.15,ak,ak021gi0b13q,2021-12-25T17:55:09.755Z,"38 km SW of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-25T17:12:58.367Z,63.0003,-150.2677,81,1.3,ml,,,,0.4,ak,ak021gi04nn8,2021-12-25T17:17:15.310Z,"61 km NNE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-12-25T17:02:25.450Z,19.1908340454102,-155.469665527344,35.5200004577637,1.88999999,md,36,95,,0.140000001,hv,hv72846172,2021-12-25T17:05:35.780Z,"1 km SE of Pāhala, Hawaii",earthquake,0.52,0.970000029,0.449999988,9,automatic,hv,hv
2021-12-25T16:44:41.150Z,19.2043342590332,-155.471160888672,34.7000007629395,1.90999997,md,29,95,,0.119999997,hv,hv72846152,2021-12-25T16:47:55.200Z,"0 km E of Pāhala, Hawaii",earthquake,0.51,0.959999979,0.949999988,3,automatic,hv,hv
2021-12-25T16:19:26.814Z,63.3013,-150.6428,127,1.9,ml,,,,0.39,ak,ak021ghzkne2,2021-12-25T17:15:34.831Z,"60 km ESE of Denali National Park, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-12-25T15:57:52.400Z,40.2941666,-124.6743317,15.29,3.31,ml,11,237,0.3147,0.14,nc,nc73668476,2021-12-25T17:35:49.040Z,"33km W of Petrolia, CA",earthquake,2.61,2.46,0.224,7,automatic,nc,nc
2021-12-25T15:57:35.864Z,39.988,-125.991,8,4,mw,5,,,,ew,ew1640447881,2021-12-25T15:58:04.162Z,"160 km WSW of Ferndale, California",earthquake,15.714,5,0.3,5,automatic,ew,ew
2021-12-25T15:46:04.841Z,64.2721,-148.749,2.5,0.7,ml,,,,0.89,ak,ak021ghz4tba,2021-12-26T00:01:35.823Z,"21 km E of Clear, Alaska, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-12-25T15:32:44.990Z,19.2145004272461,-155.437164306641,33.0499992370605,2.64,ml,44,126,,0.129999995,hv,hv72846107,2021-12-25T19:16:49.471Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.48,0.649999976,3.88,28,automatic,hv,hv
2021-12-25T15:32:07.080Z,33.4861667,-116.749,9.42,1.15,ml,41,42,0.05024,0.16,ci,ci39896343,2021-12-25T17:58:13.234Z,"10km SW of Anza, CA",earthquake,0.19,0.52,0.194,28,reviewed,ci,ci
2021-12-25T15:04:19.592Z,63.095,-150.896,25,2.2,ml,,,,1.3,ak,ak021ghyvzq2,2021-12-25T15:09:10.808Z,"64 km SE of Denali National Park, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-25T14:52:13.919Z,38.1819,-117.8143,3.2,1.2,ml,11,149.5,0.122,0.1111,nn,nn00830494,2021-12-25T14:56:22.729Z,"Nevada",earthquake,,0.9,0.42,5,automatic,nn,nn
2021-12-25T14:50:04.209Z,63.5098,-148.9729,0.9,2.1,ml,,,,0.79,ak,ak021ghykdvf,2021-12-25T14:58:49.425Z,"13 km N of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-25T14:43:28.920Z,33.375,-116.8743333,5.52,1.25,ml,44,27,0.02347,0.24,ci,ci39896335,2021-12-25T14:53:57.410Z,"2km NNW of Palomar Observatory, CA",earthquake,0.23,1.04,0.117,26,automatic,ci,ci
2021-12-25T14:40:48.708Z,55.5071,-164.161,240.51,3.5,ml,,158,0.779,0.37,us,us6000gf8j,2021-12-25T16:30:34.040Z,"86 km NNW of False Pass, Alaska",earthquake,7.2,7.8,0.148,6,reviewed,us,us
2021-12-25T14:36:00.664Z,-55.991,-144.313,10,5.3,mb,,54,28.415,1.1,us,us6000gf8r,2021-12-25T15:06:17.040Z,"Pacific-Antarctic Ridge",earthquake,12.3,1.2,0.102,32,reviewed,us,us
2021-12-25T14:35:55.200Z,34.1785,-116.8278333,8.63,1.29,ml,31,65,0.1136,0.17,ci,ci39896327,2021-12-25T14:39:40.027Z,"9km S of Big Bear City, CA",earthquake,0.29,0.69,0.221,28,automatic,ci,ci
2021-12-25T14:25:24.365Z,6.9921,126.6579,66.75,4.7,mb,,81,1.073,0.96,us,us6000gf8i,2021-12-25T16:43:38.040Z,"23 km SE of San Ignacio, Philippines",earthquake,8.2,7.2,0.05,122,reviewed,us,us
2021-12-25T14:09:10.034Z,62.7674,-149.5412,63.5,1.4,ml,,,,0.85,ak,ak021ghyblzg,2021-12-25T14:13:04.155Z,"45 km NE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-12-25T14:01:31.805Z,61.3201,-150.7542,53.5,0.9,ml,,,,0.32,ak,ak021ghy9wug,2021-12-25T23:52:44.259Z,"26 km NE of Beluga, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2021-12-25T13:53:48.830Z,35.9433333,-117.4763333,0.25,1.09,ml,15,166,0.102,0.1,ci,ci39896319,2021-12-25T13:57:29.736Z,"21km NNW of Searles Valley, CA",earthquake,0.34,0.37,0.123,11,automatic,ci,ci
2021-12-25T13:44:01.720Z,34.2375,-119.6013333,1.02,2.14,ml,30,147,0.1762,0.25,ci,ci39896311,2021-12-25T13:48:09.677Z,"20km SSW of Carpinteria, CA",earthquake,0.81,31.61,0.096,28,automatic,ci,ci
2021-12-25T13:42:40.084Z,-24.3884,-179.974,503.74,4.6,mb,,107,5.189,0.89,us,us6000gf8b,2021-12-25T14:01:51.040Z,"south of the Fiji Islands",earthquake,14,10.7,0.065,71,reviewed,us,us
2021-12-25T13:40:03.196Z,61.4192,-150.7074,59.8,1.3,ml,,,,0.33,ak,ak021ghxwt1b,2021-12-25T13:43:20.984Z,"17 km SW of Susitna, Alaska",earthquake,,1,,,automatic,ak,ak
2021-12-25T13:37:42.190Z,19.1655006408691,-155.488327026367,36.2000007629395,2.03999996,md,34,105,,0.129999995,hv,hv72846012,2021-12-25T13:40:58.160Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.51,0.709999979,1.01999998,8,automatic,hv,hv
2021-12-25T13:34:06.470Z,19.2256660461426,-155.378326416016,32.3199996948242,2.01999998,md,38,154,,0.119999997,hv,hv72846007,2021-12-25T13:37:22.170Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.64,0.839999974,1.59000003,22,automatic,hv,hv
2021-12-25T13:14:22.869Z,38.6763,-118.7726,4.1,1.2,ml,14,89.94,0.417,0.1377,nn,nn00830491,2021-12-25T13:18:03.851Z,"3 km NNW of Walker Lake, Nevada",earthquake,,1.4,0.3,4,automatic,nn,nn
2021-12-25T12:39:09.107Z,-17.0191,-173.5123,8.61,5.9,mb,,41,3.513,0.58,us,us6000gf7u,2021-12-26T12:43:18.865Z,"121 km SSE of Hihifo, Tonga",earthquake,9.6,4.5,0.024,619,reviewed,us,us
2021-12-25T12:39:05.731Z,-17.4639,-177.2018,235.42,5.4,mb,,80,15.305,1.58,us,us6000gf7t,2021-12-26T12:42:29.849Z,"Fiji region",earthquake,14.4,7.1,0.034,293,reviewed,us,us
2021-12-25T12:38:00.418Z,62.5653,-151.1541,69.5,1.9,ml,,,,0.65,ak,ak021ghxaxs6,2021-12-25T12:42:34.381Z,"21 km WNW of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-12-25T12:37:26.984Z,62.3724,-148.9985,26.1,1.7,ml,,,,1.12,ak,ak021ghxas40,2021-12-25T12:40:53.936Z,"50 km ENE of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-25T12:29:44.684Z,36.606,-116.4942,5.6,0.6,ml,11,122.8,0.131,0.1572,nn,nn00830484,2021-12-25T12:34:02.804Z,"36 km ENE of Furnace Creek, California",earthquake,,2.4,1.14,5,automatic,nn,nn
2021-12-25T12:28:00.160Z,34.2878333,-119.586,2.76,1.79,ml,19,204,0.1254,0.22,ci,ci39896295,2021-12-25T12:31:43.161Z,"14km SSW of Carpinteria, CA",earthquake,1.15,1.01,0.142,28,automatic,ci,ci
2021-12-25T12:19:56.979Z,-18.9169,169.2228,217.32,5,mb,,74,3.953,0.56,us,us6000gf7p,2021-12-25T12:36:56.040Z,"69 km N of Isangel, Vanuatu",earthquake,5,7.4,0.045,160,reviewed,us,us
2021-12-25T12:10:29.760Z,35.6808333,-117.5423333,6.71,1.16,ml,17,139,0.1145,0.17,ci,ci39896287,2021-12-25T12:14:02.119Z,"14km ENE of Ridgecrest, CA",earthquake,0.39,1.07,0.112,16,automatic,ci,ci
2021-12-25T12:07:40.925Z,38.1771,-117.8593,14.3,1,ml,9,181.6,0.087,0.1445,nn,nn00830482,2021-12-25T12:11:41.002Z,"32 km SE of Mina, Nevada",earthquake,,1,0.42,5,automatic,nn,nn
2021-12-25T12:04:11.170Z,59.9179,-152.7274,99.3,1.7,ml,,,,0.53,ak,ak021ghx3o5z,2021-12-25T12:11:40.880Z,"52 km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-25T11:49:19.550Z,17.9518,-67.0985,11,3.19,md,24,238,0.0557,0.13,pr,pr2021359002,2021-12-25T12:09:33.814Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.63,0.3,0.28,14,reviewed,pr,pr
2021-12-25T11:46:26.300Z,33.5106667,-116.4905,12.58,0.76,ml,15,100,0.05767,0.21,ci,ci39896279,2021-12-25T11:50:09.529Z,"18km ESE of Anza, CA",earthquake,0.52,0.94,0.267,7,automatic,ci,ci
2021-12-25T11:44:48.190Z,33.5163333,-116.4986667,13.68,0.7,ml,22,55,0.04914,0.18,ci,ci39896271,2021-12-25T11:48:27.988Z,"17km ESE of Anza, CA",earthquake,0.29,0.64,0.131,15,automatic,ci,ci
2021-12-25T11:26:43.470Z,33.1685,-116.4415,11.44,1.46,ml,44,61,0.1015,0.27,ci,ci39896263,2021-12-25T11:37:12.180Z,"12km SSW of Borrego Springs, CA",earthquake,0.32,0.97,0.187,26,automatic,ci,ci
2021-12-25T11:26:37.010Z,33.1656667,-116.4373333,10.74,1.29,ml,35,49,0.1036,0.25,ci,ci39896255,2021-12-25T11:30:15.297Z,"12km SSW of Borrego Springs, CA",earthquake,0.33,0.63,0.187,9,automatic,ci,ci
2021-12-25T11:24:54.760Z,33.1696667,-116.442,12.09,2.06,ml,61,38,0.1004,0.21,ci,ci39896247,2021-12-25T18:00:17.750Z,"11km SSW of Borrego Springs, CA",earthquake,0.22,0.73,0.229,26,reviewed,ci,ci
2021-12-25T11:24:29.850Z,33.1701667,-116.4251667,10.94,1.34,ml,23,69,0.098,0.21,ci,ci39896239,2021-12-25T11:28:05.826Z,"11km SSW of Borrego Springs, CA",earthquake,0.46,0.63,0.247,8,automatic,ci,ci
2021-12-25T11:23:55.380Z,33.1695,-116.4386667,11.91,1.54,ml,48,52,0.1001,0.23,ci,ci39896223,2021-12-25T11:35:02.780Z,"11km SSW of Borrego Springs, CA",earthquake,0.27,0.84,0.307,26,automatic,ci,ci
2021-12-25T11:23:11.830Z,33.1748333,-116.4401667,11.44,0.98,ml,25,70,0.09509,0.23,ci,ci39896215,2021-12-25T11:26:58.541Z,"11km SW of Borrego Springs, CA",earthquake,0.4,0.87,0.126,18,automatic,ci,ci
